#Array shape: (32, 1024, 5)
-60.21	-0.22	-35.71	0.00	70.00
-60.21	-0.57	-35.71	0.00	70.00
-60.20	-0.91	-35.71	0.00	70.00
-60.20	-1.26	-35.71	0.00	70.00
-60.19	-1.61	-35.71	0.00	70.00
-60.18	-1.96	-35.71	0.00	70.00
-60.16	-2.30	-35.71	0.00	70.00
-60.15	-2.66	-35.71	0.00	70.00
-60.13	-3.00	-35.71	0.00	70.00
-60.12	-3.35	-35.71	0.00	70.00
-60.09	-3.71	-35.71	0.00	70.00
-60.07	-4.05	-35.71	0.00	70.00
-60.05	-4.40	-35.71	0.00	70.00
-60.02	-4.74	-35.71	0.00	70.00
-59.99	-5.09	-35.71	0.00	70.00
-59.96	-5.45	-35.71	0.00	70.00
-59.93	-5.79	-35.71	0.00	70.00
-59.90	-6.13	-35.71	0.00	70.00
-59.86	-6.49	-35.71	0.00	70.00
-59.82	-6.83	-35.71	0.00	70.00
-59.78	-7.18	-35.71	0.00	70.00
-59.74	-7.53	-35.71	0.00	70.00
-59.69	-7.86	-35.71	0.00	70.00
-59.65	-8.21	-35.71	0.00	70.00
-59.60	-8.56	-35.71	0.00	70.00
-59.55	-8.91	-35.71	0.00	70.00
-59.49	-9.25	-35.71	0.00	70.00
-59.44	-9.60	-35.71	0.00	70.00
-59.38	-9.94	-35.71	0.00	70.00
-59.32	-10.28	-35.71	0.00	70.00
-59.26	-10.63	-35.71	0.00	70.00
-59.20	-10.96	-35.71	0.00	70.00
-59.14	-11.31	-35.71	0.00	70.00
-59.07	-11.65	-35.71	0.00	70.00
-59.00	-11.99	-35.71	0.00	70.00
-58.93	-12.34	-35.71	0.00	70.00
-58.86	-12.68	-35.71	0.00	70.00
-58.78	-13.02	-35.71	0.00	70.00
-58.71	-13.36	-35.71	0.00	70.00
-58.63	-13.70	-35.71	0.00	70.00
-58.55	-14.05	-35.71	0.00	70.00
-58.47	-14.38	-35.71	0.00	70.00
-58.38	-14.71	-35.71	0.00	70.00
-58.30	-15.05	-35.71	0.00	70.00
-58.21	-15.39	-35.71	0.00	70.00
-58.12	-15.74	-35.71	0.00	70.00
-58.02	-16.07	-35.71	0.00	70.00
-57.93	-16.39	-35.71	0.00	70.00
-57.84	-16.74	-35.71	0.00	70.00
-57.74	-17.07	-35.71	0.00	70.00
-57.64	-17.41	-35.71	0.00	70.00
-57.53	-17.74	-35.71	0.00	70.00
-57.43	-18.06	-35.71	0.00	70.00
-57.33	-18.41	-35.71	0.00	70.00
-57.22	-18.74	-35.71	0.00	70.00
-57.11	-19.07	-35.71	0.00	70.00
-57.00	-19.39	-35.71	0.00	70.00
-56.88	-19.73	-35.71	0.00	70.00
-56.77	-20.06	-35.71	0.00	70.00
-56.65	-20.38	-35.71	0.00	70.00
-56.53	-20.72	-35.71	0.00	70.00
-56.41	-21.05	-35.71	0.00	70.00
-56.29	-21.37	-35.71	0.00	70.00
-56.16	-21.70	-35.71	0.00	70.00
-56.04	-22.02	-35.71	0.00	70.00
-55.91	-22.35	-35.71	0.00	70.00
-55.78	-22.67	-35.71	0.00	70.00
-55.65	-22.98	-35.71	0.00	70.00
-55.51	-23.32	-35.71	0.00	70.00
-55.38	-23.63	-35.71	0.00	70.00
-55.24	-23.96	-35.71	0.00	70.00
-55.10	-24.28	-35.71	0.00	70.00
-54.96	-24.59	-35.71	0.00	70.00
-54.81	-24.91	-35.71	0.00	70.00
-54.66	-25.24	-35.71	0.00	70.00
-54.52	-25.55	-35.71	0.00	70.00
-54.37	-25.86	-35.71	0.00	70.00
-54.22	-26.18	-35.71	0.00	70.00
-54.07	-26.49	-35.71	0.00	70.00
-53.91	-26.81	-35.71	0.00	70.00
-53.76	-27.12	-35.71	0.00	70.00
-53.60	-27.43	-35.71	0.00	70.00
-53.44	-27.74	-35.71	0.00	70.00
-53.28	-28.04	-35.71	0.00	70.00
-53.12	-28.35	-35.71	0.00	70.00
-52.95	-28.66	-35.71	0.00	70.00
-52.78	-28.97	-35.71	0.00	70.00
-52.61	-29.27	-35.71	0.00	70.00
-52.44	-29.57	-35.71	0.00	70.00
-52.27	-29.88	-35.71	0.00	70.00
-52.09	-30.19	-35.71	0.00	70.00
-51.92	-30.49	-35.71	0.00	70.00
-51.75	-30.78	-35.71	0.00	70.00
-51.57	-31.08	-35.71	0.00	70.00
-51.39	-31.38	-35.71	0.00	70.00
-51.20	-31.67	-35.71	0.00	70.00
-51.01	-31.98	-35.71	0.00	70.00
-50.84	-32.26	-35.71	0.00	70.00
-50.64	-32.56	-35.71	0.00	70.00
-50.45	-32.85	-35.71	0.00	70.00
-50.26	-33.14	-35.71	0.00	70.00
-50.07	-33.43	-35.71	0.00	70.00
-49.88	-33.72	-35.71	0.00	70.00
-49.68	-34.01	-35.71	0.00	70.00
-49.48	-34.30	-35.71	0.00	70.00
-49.28	-34.59	-35.71	0.00	70.00
-49.08	-34.87	-35.71	0.00	70.00
-3.05	-2.19	-2.23	0.00	4.37
-2.99	-2.18	-2.19	0.00	4.30
-2.96	-2.18	-2.18	0.01	4.28
-2.96	-2.21	-2.19	0.01	4.29
-2.95	-2.23	-2.19	0.01	4.30
-2.93	-2.24	-2.19	0.01	4.28
-2.92	-2.26	-2.19	0.01	4.30
-2.90	-2.27	-2.19	0.01	4.28
-2.90	-2.30	-2.19	0.01	4.30
-2.89	-2.31	-2.19	0.01	4.30
-2.87	-2.33	-2.19	0.01	4.29
-2.85	-2.34	-2.19	0.01	4.29
-2.83	-2.35	-2.18	0.01	4.28
-2.84	-2.38	-2.20	0.01	4.31
-2.82	-2.40	-2.20	0.01	4.30
-2.80	-2.40	-2.19	0.01	4.29
-2.78	-2.42	-2.19	0.01	4.29
-2.77	-2.44	-2.19	0.01	4.29
-2.76	-2.46	-2.19	0.01	4.30
-2.74	-2.47	-2.19	0.01	4.29
-2.73	-2.49	-2.19	0.01	4.30
-2.72	-2.51	-2.20	0.01	4.30
-2.71	-2.53	-2.20	0.01	4.30
-2.70	-2.55	-2.20	0.01	4.31
-2.68	-2.56	-2.19	0.01	4.30
-2.67	-2.58	-2.20	0.01	4.32
-2.65	-2.59	-2.20	0.01	4.31
-2.64	-2.61	-2.20	0.01	4.31
-2.62	-2.62	-2.20	0.01	4.31
-2.61	-2.64	-2.20	0.01	4.31
-2.60	-2.66	-2.20	0.01	4.32
-2.60	-2.69	-2.22	0.01	4.34
-2.57	-2.70	-2.21	0.01	4.34
-2.56	-2.72	-2.21	0.01	4.34
-2.53	-2.72	-2.20	0.01	4.32
-2.52	-2.73	-2.20	0.01	4.32
-2.50	-2.75	-2.20	0.01	4.32
-2.49	-2.77	-2.21	0.01	4.33
-2.47	-2.78	-2.20	0.01	4.32
-2.47	-2.81	-2.22	0.01	4.35
-2.46	-2.83	-2.22	0.00	4.36
-2.43	-2.83	-2.21	0.01	4.33
-2.41	-2.83	-2.20	0.01	4.32
-2.40	-2.86	-2.21	0.01	4.34
-2.38	-2.87	-2.21	0.01	4.34
-2.36	-2.88	-2.21	0.01	4.33
-2.35	-2.90	-2.21	0.01	4.34
-2.32	-2.90	-2.20	0.01	4.32
-2.32	-2.93	-2.21	0.01	4.34
-2.29	-2.93	-2.21	0.01	4.32
-2.29	-2.97	-2.22	0.01	4.36
-2.27	-2.97	-2.22	0.01	4.35
-2.24	-2.97	-2.21	0.01	4.33
-2.22	-2.99	-2.21	0.01	4.33
-2.22	-3.02	-2.22	0.01	4.36
-2.19	-3.01	-2.21	0.01	4.33
-2.18	-3.03	-2.21	0.01	4.34
-2.16	-3.05	-2.22	0.01	4.34
-2.15	-3.07	-2.22	0.01	4.35
-2.13	-3.07	-2.22	0.01	4.35
-2.13	-3.11	-2.23	0.01	4.38
-2.10	-3.11	-2.22	0.01	4.36
-2.07	-3.11	-2.22	0.01	4.34
-2.06	-3.13	-2.22	0.01	4.36
-2.04	-3.14	-2.22	0.01	4.36
-2.02	-3.15	-2.22	0.01	4.35
-2.01	-3.17	-2.22	0.01	4.36
-1.98	-3.17	-2.21	0.01	4.34
-1.98	-3.20	-2.23	0.01	4.37
-1.96	-3.21	-2.23	0.01	4.38
-1.94	-3.22	-2.23	0.01	4.37
-1.92	-3.23	-2.23	0.01	4.37
-1.90	-3.24	-2.23	0.01	4.36
-1.88	-3.26	-2.23	0.01	4.38
-1.86	-3.26	-2.23	0.01	4.37
-1.84	-3.26	-2.22	0.01	4.35
-1.82	-3.28	-2.23	0.01	4.37
-1.80	-3.29	-2.23	0.01	4.36
-1.79	-3.31	-2.23	0.01	4.38
-1.77	-3.32	-2.23	0.01	4.38
-1.75	-3.34	-2.24	0.01	4.39
-1.73	-3.33	-2.23	0.01	4.37
-1.71	-3.35	-2.23	0.01	4.38
-1.70	-3.37	-2.24	0.01	4.39
-1.67	-3.37	-2.23	0.01	4.37
-1.65	-3.37	-2.23	0.01	4.37
-1.64	-3.41	-2.25	0.01	4.40
-1.62	-3.40	-2.23	0.01	4.38
-1.60	-3.42	-2.24	0.01	4.39
-1.58	-3.42	-2.23	0.01	4.38
-1.55	-3.43	-2.23	0.01	4.37
-1.54	-3.44	-2.23	0.01	4.38
-1.52	-3.45	-2.24	0.01	4.38
-1.50	-3.47	-2.24	0.01	4.39
-1.48	-3.47	-2.24	0.01	4.39
-1.46	-3.48	-2.24	0.01	4.39
-1.44	-3.50	-2.24	0.01	4.40
-1.42	-3.49	-2.23	0.01	4.38
-1.40	-3.50	-2.23	0.01	4.38
-1.38	-3.51	-2.24	0.01	4.39
-1.36	-3.52	-2.24	0.01	4.39
-1.34	-3.52	-2.24	0.01	4.38
-1.32	-3.55	-2.24	0.01	4.40
-1.30	-3.54	-2.24	0.01	4.39
-1.28	-3.57	-2.25	0.01	4.41
-1.26	-3.57	-2.25	0.01	4.41
-1.24	-3.58	-2.25	0.01	4.41
-1.22	-3.60	-2.25	0.01	4.42
-1.20	-3.60	-2.25	0.01	4.41
-1.17	-3.59	-2.24	0.01	4.39
-1.16	-3.61	-2.25	0.01	4.41
-1.14	-3.62	-2.25	0.01	4.41
-1.12	-3.62	-2.25	0.01	4.41
-1.10	-3.64	-2.25	0.01	4.41
-1.08	-3.65	-2.25	0.00	4.42
-1.05	-3.64	-2.25	0.01	4.41
-1.03	-3.66	-2.26	0.01	4.43
-1.02	-3.67	-2.26	0.00	4.43
-0.99	-3.66	-2.25	0.01	4.41
-0.97	-3.69	-2.26	0.00	4.44
-0.94	-3.66	-2.24	0.01	4.40
-0.92	-3.67	-2.24	0.01	4.40
-0.90	-3.68	-2.24	0.01	4.40
-0.88	-3.69	-2.25	0.01	4.41
-0.86	-3.69	-2.25	0.01	4.40
-0.84	-3.72	-2.26	0.00	4.43
-0.82	-3.72	-2.26	0.00	4.43
-0.80	-3.74	-2.27	0.00	4.44
-0.77	-3.70	-2.24	0.01	4.40
-0.75	-3.72	-2.25	0.01	4.41
-0.73	-3.72	-2.25	0.01	4.41
-0.71	-3.73	-2.25	0.01	4.41
-0.69	-3.74	-2.25	0.01	4.42
-0.67	-3.74	-2.25	0.01	4.41
-0.65	-3.75	-2.26	0.01	4.43
-0.62	-3.75	-2.25	0.01	4.42
-0.60	-3.75	-2.25	0.01	4.41
-0.58	-3.74	-2.25	0.01	4.40
-0.56	-3.76	-2.25	0.01	4.42
-0.54	-3.76	-2.25	0.01	4.42
-0.52	-3.77	-2.26	0.01	4.42
-0.49	-3.77	-2.25	0.01	4.42
-0.47	-3.76	-2.25	0.01	4.41
-0.45	-3.76	-2.24	0.01	4.40
-0.43	-3.77	-2.25	0.01	4.41
